DriverNumber,Abbreviation_Race,TeamName_Race,Position_Qualifying,GridPosition_Race,Q1,Q2,Q3,Qualifying_AvgLapTime,Race_AvgLapTime,AvgSpeed,MaxSpeed,AvgThrottle,AvgBrake,AvgRPM,MaxRPM,AvgGear,OnTrack%,Qualifying_AirTemp,Qualifying_Humidity,Qualifying_TrackTemp,Race_AirTemp,Race_Humidity,Race_TrackTemp,EventName,EventYear,RacePosition
55,SAI,McLaren,10.0,9.0,101.936,102.398,999.0,115.48,109.74054901960784,202.83858764186633,346.0,67.50315258511979,0.2030264817150063,10170.763059539331,12435.0,4.9731855714906565,99.84609669373242,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,7.0
3,RIC,Renault,11.0,10.0,102.486,102.477,999.0,110.6641,110.39863333333332,201.39825218476904,347.0,67.31710362047441,0.1947565543071161,10077.126860977143,12247.0,5.397218144964004,99.74389619259007,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,20.0
23,ALB,Toro Rosso,12.0,11.0,102.154,102.494,999.0,115.24876923076923,110.61798,204.9520202020202,360.0,67.33207070707071,0.20454545454545456,9969.01059759905,13060.0,4.958664966360319,99.83889157402932,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,11.0
20,MAG,Haas F1 Team,13.0,12.0,102.382,102.699,999.0,117.43975,111.22322,201.80100125156446,342.0,65.4881101376721,0.19774718397997496,10089.599518915373,12259.0,4.899409577957577,99.82908721892859,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,13.0
18,STR,Racing Point,14.0,13.0,102.63,999.0,999.0,109.1508,110.13250980392156,203.20603015075378,346.0,67.2248743718593,0.18216080402010051,10258.47447278396,13130.0,4.8354479712466985,99.83607424250435,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,9.0
8,GRO,Haas F1 Team,15.0,14.0,103.407,999.0,999.0,111.1122857142857,112.33028947368422,198.4821648216482,345.0,64.04551045510455,0.2115621156211562,10027.18257450567,13002.0,4.877257963416719,99.75645396980029,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,18.0
27,HUL,Renault,16.0,15.0,103.427,999.0,999.0,120.8898,111.7225,200.40768277571252,354.0,68.7918215613383,0.19330855018587362,9868.575826185397,12366.0,4.7125005442591545,99.82985963419821,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,14.0
63,RUS,Williams,17.0,16.0,105.062,999.0,999.0,115.82585714285713,111.8895,200.73383084577114,337.0,69.37064676616916,0.19527363184079602,10011.079705998856,12812.0,4.70947581532503,99.80650362805697,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,15.0
88,KUB,Williams,18.0,0.0,105.455,999.0,999.0,118.5628,113.4525306122449,199.88212927756655,349.0,69.28390367553865,0.21166032953105196,9849.106488165551,12505.0,4.753073456709105,99.73820590906662,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,16.0
7,RAI,Alfa Romeo Racing,19.0,0.0,999.0,999.0,999.0,116.22685714285714,110.564,202.90075376884423,355.0,66.87562814070351,0.21105527638190955,9911.821733391993,12774.0,5.039595248570172,99.72061035890823,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,10.0
10,GAS,Red Bull Racing,20.0,0.0,999.0,999.0,999.0,118.60974999999999,108.45073684210526,203.5170239596469,344.0,67.62168978562421,0.17654476670870115,10003.170275761973,12503.0,5.05544267053701,99.60300581312916,16.113268608414227,71.11585760517796,32.98770226537217,19.487447257383923,52.8246835443038,38.8666666666666,Azerbaijan Grand Prix,2019,17.0
77,BOT,Mercedes,1.0,1.0,76.979,75.924,75.406,89.14827272727273,87.18965151515151,210.9238578680203,332.0,71.59052453468698,0.13874788494077833,9958.936123533878,12675.0,4.927896380052316,99.88645161290323,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,2.0
44,HAM,Mercedes,2.0,2.0,77.292,76.038,76.04,92.75118181818182,86.07138461538462,211.80305602716467,332.0,73.4855687606112,0.1697792869269949,9837.65036943213,12659.0,5.006628667933291,99.88636950570735,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,1.0
5,VET,Ferrari,3.0,3.0,77.425,76.667,76.272,94.94553846153846,87.26681818181818,208.30449251247921,344.0,69.39434276206323,0.19633943427620631,9964.442945664545,12770.0,4.96589807359946,99.88139438943895,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,4.0
33,VER,Red Bull Racing,4.0,4.0,77.244,76.726,76.357,88.57457142857142,87.24427272727273,208.56928213689483,323.0,67.42904841402337,0.1669449081803005,9973.645528523844,12743.0,4.909052578319349,99.88136380048486,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,3.0
16,LEC,Ferrari,5.0,5.0,77.388,76.714,76.588,95.8872142857143,87.33036363636364,207.19800332778703,340.0,70.94841930116472,0.18302828618968386,9941.057160909857,12354.0,4.971229991575401,99.8814799546532,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,5.0
10,GAS,Red Bull Racing,6.0,6.0,77.862,76.932,76.708,88.80009090909091,87.42453030303031,206.39338842975206,320.0,67.52231404958678,0.1537190082644628,10057.365438020703,12607.0,4.84679794664647,99.87646059607762,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,6.0
8,GRO,Haas F1 Team,7.0,7.0,78.042,77.066,76.911,89.006,87.65278787878788,205.32950819672132,328.0,67.41475409836066,0.16885245901639345,10141.004112808461,12659.0,4.8544569414134635,99.87677773784463,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,10.0
20,MAG,Haas F1 Team,8.0,8.0,77.669,77.272,76.922,90.63233333333334,87.55457575757576,206.05115511551156,335.0,68.99339933993399,0.19306930693069307,10023.168438300912,13021.0,4.908113104491408,99.87150493421053,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,7.0
26,KVY,Toro Rosso,9.0,9.0,77.914,77.243,77.573,88.45023076923077,87.62877272727272,205.87993421052633,340.0,68.52138157894737,0.16776315789473684,10156.890815212828,12919.0,4.74699857274788,99.8716105176664,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,9.0
3,RIC,Renault,10.0,13.0,78.385,77.299,78.106,91.69525,87.68486363636363,128.73476112026358,336.0,96.82042833607908,0.9373970345963756,10150.68976800772,12314.0,4.449007844946931,99.86655717511805,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,12.0
4,NOR,McLaren,11.0,10.0,77.611,77.338,999.0,90.93629999999999,85.04761363636364,201.06280193236714,340.0,66.2914653784219,0.18357487922705315,10257.119899600979,12293.0,4.9089329386021365,99.8032580467459,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,20.0
23,ALB,Toro Rosso,12.0,11.0,77.796,77.445,999.0,88.7876,86.45247692307693,204.1871921182266,342.0,67.46633825944171,0.1986863711001642,10034.769963492929,12731.0,4.818094079140615,99.86652977412732,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,11.0
55,SAI,McLaren,13.0,12.0,77.76,77.599,999.0,92.51875,87.61795454545454,205.09390444810543,338.0,67.97034596375617,0.2042833607907743,10080.231537847936,12146.0,4.844745791175113,99.86646122239343,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,8.0
7,RAI,Alfa Romeo Racing,14.0,14.0,78.132,77.788,999.0,91.96889999999999,87.76130303030303,204.25901639344264,342.0,67.4311475409836,0.1918032786885246,10064.65247097288,12821.0,4.8648614662363245,99.8615526612655,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,14.0
11,PER,Racing Point,15.0,15.0,78.286,77.886,999.0,86.739,87.83818181818181,202.58048780487806,325.0,68.05365853658536,0.23414634146341465,9894.979939693441,13164.0,4.864435882402211,99.85655002817767,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,15.0
27,HUL,Renault,16.0,0.0,78.404,999.0,999.0,90.1325,87.72248484848485,204.82978723404256,336.0,69.41407528641571,0.1702127659574468,9901.681343565228,12319.0,4.644693252820061,99.82044836608013,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,13.0
18,STR,Racing Point,17.0,16.0,78.471,999.0,999.0,86.659,85.0343181818182,199.65015974440894,332.0,63.33067092651757,0.16613418530351437,10203.544584545749,13061.0,4.937213061752344,99.77860362141219,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,19.0
99,GIO,Alfa Romeo Racing,18.0,18.0,78.664,999.0,999.0,90.2398,87.85051515151515,203.68455284552846,339.0,68.17886178861788,0.1967479674796748,10018.938279876058,12756.0,4.896365463529017,99.85144964655261,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,16.0
63,RUS,Williams,19.0,19.0,79.072,999.0,999.0,95.07416666666667,89.38812307692308,201.7693548387097,331.0,66.22741935483872,0.2032258064516129,9867.783553401303,12902.0,4.706585325087748,99.85686535119108,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,17.0
88,KUB,Williams,20.0,17.0,80.254,999.0,999.0,92.95966666666668,89.50021538461539,200.0079872204473,336.0,67.23642172523962,0.20287539936102236,9639.12732660045,12791.0,4.838202153409565,99.85704804206873,21.307942238267128,57.785559566786986,34.30469314079426,20.233150470219353,53.960971786833845,40.390752351097085,Spanish Grand Prix,2019,18.0
44,HAM,Mercedes,1.0,1.0,71.542,70.835,70.166,82.30217391304348,79.59534615384615,155.87564766839378,294.0,51.69775474956822,0.2556131260794473,8861.8765903794,13098.0,3.96118137011424,99.79906229068989,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,1.0
77,BOT,Mercedes,2.0,2.0,71.562,70.701,70.252,82.277,79.63588461538461,158.26003490401396,292.0,51.638743455497384,0.2530541012216405,9160.965821431299,13344.0,3.749789964102956,99.78960455219242,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,3.0
33,VER,Red Bull Racing,3.0,3.0,71.597,70.618,70.641,81.28864285714285,79.60223076923077,155.82758620689654,295.0,46.639655172413796,0.24482758620689654,9522.88064947469,12888.0,3.566456542502388,99.77994642173746,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,4.0
5,VET,Ferrari,4.0,4.0,71.434,71.227,70.947,81.01866666666668,79.62870512820513,155.48881239242684,296.0,53.392426850258175,0.2633390705679862,9087.637297586312,12871.0,3.83027803238619,99.78002008512267,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,2.0
10,GAS,Red Bull Racing,5.0,8.0,71.74,71.457,71.041,81.84594736842105,79.72285897435897,160.08141592920353,285.0,52.32389380530974,0.22654867256637168,9484.451993133702,12684.0,3.5959565134465,99.7659533817348,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,5.0
20,MAG,Haas F1 Team,6.0,5.0,71.865,71.363,71.109,84.27121052631578,80.72667532467533,154.6825938566553,291.0,47.91638225255973,0.25597269624573377,9162.362106468232,12178.0,3.7348597595878648,99.77064220183486,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,14.0
3,RIC,Renault,7.0,6.0,71.767,71.543,71.218,81.2557,80.37603846153846,157.53472222222223,290.0,50.77256944444444,0.23958333333333334,9291.815966704502,12232.0,3.426749905410518,99.77732505803762,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,9.0
26,KVY,Toro Rosso,8.0,7.0,71.602,71.412,71.271,82.15595833333333,80.29501282051282,155.8848797250859,293.0,51.15292096219931,0.22336769759450173,9408.327677624602,12813.0,3.5625284047871535,99.76761832495494,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,7.0
55,SAI,McLaren,9.0,9.0,71.872,71.608,71.417,82.34275000000001,80.28065384615384,155.39341421143848,294.0,48.454072790294624,0.2668977469670711,9129.002954657373,12121.0,3.8088185158528733,99.75808746798216,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,6.0
23,ALB,Toro Rosso,10.0,10.0,72.007,71.429,71.653,82.65899999999999,80.30303846153846,156.48606271777004,292.0,50.50696864111498,0.2857142857142857,9474.951904870106,13228.0,3.542944785276074,99.76289833080425,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,8.0
27,HUL,Renault,11.0,11.0,72.097,71.67,999.0,82.4219375,80.77723376623376,155.92214532871972,291.0,52.022491349480966,0.25259515570934254,9059.475534876625,12321.0,3.5203844246977614,99.75168330070197,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,13.0
4,NOR,McLaren,12.0,12.0,71.845,71.724,999.0,82.31694444444445,80.45176923076923,155.43567753001716,296.0,48.269296740994854,0.2538593481989708,9442.389945189945,12426.0,3.6038178038178037,99.74913617645666,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,11.0
8,GRO,Haas F1 Team,13.0,13.0,71.837,72.027,999.0,85.21317647058824,80.31373076923076,155.40625,288.0,48.223958333333336,0.2569444444444444,9407.128289598242,13045.0,3.6194100496043013,99.74870797970698,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,10.0
7,RAI,Alfa Romeo Racing,14.0,14.0,71.993,72.115,999.0,84.00476470588237,81.26076623376623,155.52061855670104,291.0,50.33505154639175,0.29037800687285226,9173.62921263126,13027.0,3.6873649493915615,99.74366277413841,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,17.0
99,GIO,Alfa Romeo Racing,15.0,18.0,71.976,72.185,999.0,83.7105,81.76838157894737,155.7258620689655,296.0,50.4,0.2793103448275862,9254.889190014504,12818.0,3.5935185892052828,99.72755950673931,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,19.0
16,LEC,Ferrari,16.0,15.0,72.149,999.0,999.0,81.49985714285715,90.65025,149.87230514096186,296.0,50.233830845771145,0.25538971807628524,8630.241448692153,12889.0,3.390496827116545,98.95348837209302,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,20.0
11,PER,Racing Point,17.0,16.0,72.233,999.0,999.0,84.21533333333333,80.73889610389611,154.45719178082192,296.0,48.96232876712329,0.2808219178082192,9265.113705738706,13184.0,3.6086691086691087,99.73723185705413,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,12.0
18,STR,Racing Point,18.0,17.0,72.846,999.0,999.0,86.482,81.06098701298701,155.45017182130584,296.0,49.623711340206185,0.24742268041237114,9508.706418880402,13429.0,3.457416486147532,99.743028457219,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,16.0
63,RUS,Williams,19.0,19.0,73.477,999.0,999.0,84.77816666666666,80.97105194805195,154.8839590443686,290.0,48.91467576791809,0.295221843003413,9345.921206817837,12626.0,3.4432734743570235,99.72845505216522,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,15.0
88,KUB,Williams,20.0,20.0,73.751,999.0,999.0,85.99733333333334,81.65590909090909,153.24531516183987,295.0,51.700170357751276,0.29982964224872233,9205.848002414457,12705.0,3.617685894292074,99.73544973544973,21.52341920374705,63.0414519906324,42.4156908665106,22.82704697986584,52.742885906040236,32.17348993288594,Monaco Grand Prix,2019,18.0
5,VET,Ferrari,1.0,1.0,71.2,71.142,70.24,83.97722222222222,76.36774285714286,208.15798922800718,327.0,66.0359066427289,0.18491921005385997,10291.215863636364,12924.0,5.249272727272727,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,2.0
44,HAM,Mercedes,2.0,2.0,71.518,71.01,70.446,83.1816875,76.38691428571428,208.404973357016,331.0,69.70515097690941,0.19538188277087035,10109.991365991093,12993.0,5.338453149141143,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,1.0
16,LEC,Ferrari,3.0,3.0,71.214,71.205,70.92,81.89684210526316,76.454,209.67383512544802,330.0,72.30645161290323,0.1935483870967742,10032.387968217934,12233.0,5.404086265607265,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,3.0
3,RIC,Renault,4.0,4.0,71.837,71.532,71.071,84.49178571428571,77.53850724637681,205.17368421052632,334.0,67.30526315789474,0.17719298245614035,10060.237532927606,12237.0,4.956535561813062,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,6.0
10,GAS,Red Bull Racing,5.0,5.0,72.023,71.196,71.079,78.75433333333334,77.69021739130434,204.520979020979,335.0,66.85839160839161,0.17482517482517482,10191.764345934185,12632.0,5.194542652524703,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,8.0
77,BOT,Mercedes,6.0,6.0,71.229,71.095,71.101,86.83500000000001,77.1161,213.3,338.0,72.87818181818182,0.16727272727272727,10189.581221587074,13213.0,5.208759058378719,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,4.0
27,HUL,Renault,7.0,7.0,71.72,71.553,71.324,83.73206666666667,77.54433333333334,206.23893805309734,329.0,67.77876106194691,0.19469026548672566,10003.273796548592,12342.0,4.993460490463216,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,7.0
4,NOR,McLaren,8.0,8.0,71.78,71.735,71.863,83.98107142857144,80.77562499999999,199.14700854700854,316.0,66.89059829059829,0.18461538461538463,10075.75545689974,12043.0,4.8838327783943765,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,20.0
55,SAI,McLaren,9.0,11.0,71.75,71.572,73.981,83.87299999999999,78.02560869565217,203.3588850174216,335.0,69.55400696864112,0.18641114982578397,9908.889154668954,12214.0,5.346752719230943,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,11.0
20,MAG,Haas F1 Team,10.0,0.0,72.107,71.786,999.0,88.44427272727272,79.53479411764705,202.6683848797251,332.0,62.123711340206185,0.18900343642611683,9976.33424682151,12743.0,5.187699357563233,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,17.0
33,VER,Red Bull Racing,11.0,9.0,71.619,71.8,999.0,80.93900000000001,77.21055714285714,208.89839572192514,333.0,67.39393939393939,0.1657754010695187,9997.537403344722,12298.0,5.335641071749685,100.0,22.591482649842273,23.080757097791786,48.10252365930601,29.69321646341465,15.886737804878033,50.915167682926686,Canadian Grand Prix,2019,5.0
